Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
1460,0.17919,54.474,2.66992,42.72,68.00,792.00
1461,0.113607,52.439,0,42.65,68.00,792.00
1462,0.222127,50.928,0.0222656,42.84,68.00,792.00
1463,0.165258,56.994,0.0324219,42.74,68.00,792.00
1464,0.0247602,22.893,0,42.69,68.00,792.00
1465,0.0431471,31.102,0,42.71,68.00,792.00
1466,0.222819,46.866,0,42.64,68.00,792.00
1467,0.0899544,30.235,0.0925781,42.73,68.00,792.00
1468,0.446147,49.674,0.167969,42.59,68.00,791.00
1469,0.224078,64.015,0.208594,42.97,68.00,791.00
1470,0.140716,37.102,0.132812,43.05,68.00,791.00
1471,0.153916,30.521,0.246094,42.70,68.00,791.00
1472,0.464638,45.577,0.304688,42.57,68.00,791.00
1473,0.270343,46.364,0.253906,42.51,68.00,791.00
1474,0.152717,31.066,0.0617188,42.67,68.00,791.00
1475,0.561571,34.234,0.179297,42.56,68.00,791.00
1476,0.13768,18.981,0,42.92,68.00,790.00
1477,0.20534,31.242,0.142969,42.94,68.00,790.00
1478,0.128263,22.704,0.113672,42.87,68.00,790.00
1479,0.277864,35.015,0.232031,42.66,68.00,790.00
1480,0.431229,51.253,0.246875,42.54,68.00,790.00
1481,0.0582123,35.166,0.0898438,42.67,68.00,790.00
1482,0.219066,53.981,0.241797,42.72,68.00,791.00
1483,0.438008,49.660,0.175,42.63,68.00,791.00
1484,0.260393,36.132,0.163281,42.70,68.00,791.00
1485,0.227234,45.077,0.153906,42.54,68.00,791.00
1486,0.311212,54.211,0.0476563,42.64,68.00,791.00
1487,0.343438,53.913,0,42.62,68.00,791.00
1488,0.287184,56.547,0,42.60,68.00,791.00
1489,0.189187,56.472,0,42.60,68.00,790.00
1490,0.0867901,36.868,0,42.94,68.00,790.00
1491,0.365019,35.477,0.105078,42.91,68.00,790.00
1492,0.514172,57.309,0.0773438,42.82,68.00,790.00
1493,0.218279,52.243,0,42.74,68.00,790.00
1494,0.312271,38.944,0.028125,42.67,68.00,790.00
1495,0.271684,49.037,0,42.86,68.00,790.00
1496,0.100964,15.193,0.0363281,42.87,68.00,790.00
1497,0.309909,38.002,0.194922,42.80,68.00,790.00
1498,0.185537,13.964,0,42.66,68.00,790.00
1499,0.0490904,50.687,2.65352,42.49,68.00,790.00
1500,0.0414438,31.788,0.08125,42.60,68.00,790.00
1501,0.285116,31.852,0.09375,42.63,68.00,790.00
1502,0.0937433,33.046,0.111719,42.90,68.00,790.00
1503,0.271319,36.760,0.211328,42.70,68.00,791.00
1504,0.223846,31.500,0.0867188,42.71,68.00,791.00
1505,0.218554,29.156,0.2,42.62,68.00,791.00
1506,0.0522127,34.144,0.153906,42.40,68.00,791.00
1507,0.109331,47.411,0.142578,42.52,68.00,791.00
1508,0.263244,41.479,0.0953125,42.57,68.00,791.00
1509,0.189801,21.082,0.0289063,42.85,68.00,791.00
1510,0.142178,32.420,0.0679688,42.85,68.00,791.00
1511,0.269116,31.069,0.158984,42.73,68.00,791.00
1512,0.441931,33.438,0.154297,42.75,68.00,791.00
1513,0.204402,35.560,0.102734,42.79,68.00,791.00
1514,0.200972,30.927,0.192578,42.75,68.00,791.00
1515,0.0807447,28.948,0.132031,42.78,68.00,791.00
1516,0.239468,52.872,0.0703125,42.82,68.00,791.00
1517,0.039238,36.432,0,42.74,68.00,791.00
1518,0.620194,54.912,0,42.62,68.00,791.00
1519,0.122375,54.808,0,42.82,68.00,791.00
1520,0.701193,43.976,0.134766,42.62,68.00,791.00
1521,0.465177,46.014,0.0863281,42.73,68.00,791.00
1522,0.0960932,28.848,0,42.69,68.00,791.00
1523,0.0990705,30.517,0,42.59,68.00,791.00
1524,0.212273,27.680,2.53203,42.73,68.00,791.00
1525,0.638185,51.897,0.478125,42.60,68.00,792.00
1526,0.396577,55.860,0.242578,42.77,68.00,792.00
1527,0.193279,56.688,0.182031,42.77,68.00,792.00
1528,0.439892,39.879,0.177734,42.62,68.00,792.00
1529,0.168464,55.416,0.219922,42.45,68.00,792.00
1530,0.208359,48.712,0.175781,42.51,68.00,792.00
1531,0.0522509,51.578,0.133984,42.53,68.00,792.00
1532,0.244036,51.591,0.246094,42.50,68.00,791.00
1533,0.413548,51.708,0.164453,42.42,68.00,791.00
1534,0.239655,57.290,0.295313,42.54,68.00,791.00
1535,0.530709,33.713,0.179688,42.53,68.00,791.00
1536,0.105742,43.352,0.104297,42.72,68.00,791.00
1537,0.200191,30.569,0.0949219,42.61,68.00,791.00
1538,0.125819,30.710,0.214063,42.51,68.00,792.00
1539,0.511948,49.734,0.246094,42.56,68.00,792.00
1540,0.423726,41.290,0.199219,42.67,68.00,792.00
1541,0.467155,53.161,0.288281,42.49,68.00,792.00
1542,0.186896,52.872,0.292187,42.47,68.00,792.00
1543,0.503964,59.870,0.278125,42.50,68.00,792.00
1544,0.377459,47.911,0.223047,42.30,68.00,792.00
1545,0.391236,51.058,0.273828,42.43,68.00,792.00
1546,0.268851,34.685,0.0777344,42.32,68.00,793.00
1547,0.0528765,37.387,0,42.54,68.00,793.00
1548,0.604775,49.763,0.0429688,42.56,68.00,793.00
1549,0.56943,57.435,0.0988281,42.73,68.00,793.00
1550,0.310943,41.053,0.0902344,42.76,68.00,793.00
1551,0.14882,38.881,1.08164,42.56,68.00,793.00
1552,0.32928,49.237,0.416016,42.28,68.00,793.00
1553,0.229878,54.191,0.630469,42.63,68.00,792.00
1554,0.266397,43.928,0.137109,42.71,68.00,792.00
1555,0.38493,34.226,0.164453,42.24,68.00,792.00
1556,0.353882,49.973,0.409766,42.54,68.00,792.00
1557,0.177128,34.349,0.0945313,42.53,68.00,792.00
1558,0.286632,54.881,0.0945313,42.51,68.00,792.00
1559,0.502569,56.079,0.309375,42.42,68.00,792.00
1560,0.521086,56.749,0.108984,42.38,68.00,792.00
1561,0.215193,34.968,0.0832031,42.40,68.00,793.00
1562,0.0589228,47.679,0.139844,42.33,68.00,793.00
1563,0.29458,50.099,0.151172,42.31,68.00,793.00
1564,0.0999813,38.659,0.119531,42.53,68.00,793.00
1565,0.18139,42.046,0.341797,42.56,68.00,793.00
1566,0.298577,52.239,0.200781,42.23,68.00,793.00
1567,0.0875826,29.291,0.0589844,42.22,68.00,793.00
1568,0.324606,38.785,0.174219,42.38,68.00,791.00
1569,0.468496,53.577,0.0261719,42.44,68.00,791.00
1570,0.227929,43.936,0.0261719,42.51,68.00,791.00
1571,0.286679,52.232,0,42.36,68.00,791.00
1572,0.164915,53.217,0,42.24,68.00,791.00
1573,0.294528,55.636,0.0320313,42.47,68.00,791.00
1574,0.190783,52.716,0.0691406,42.37,68.00,791.00
1575,0.208393,23.918,0,42.44,68.00,791.00
1576,0.0877657,24.052,2.17539,42.49,68.00,791.00
1577,0.090003,32.660,0.0316406,42.59,68.00,791.00
1578,0.349133,31.118,0.0511719,42.46,68.00,791.00
1579,0.275666,39.990,0.0285156,42.60,68.00,791.00
1580,0.357982,63.927,0.0152344,42.51,68.00,791.00
1581,0.198989,30.574,0,42.47,68.00,791.00
1582,0.215,37.785,0,42.52,68.00,791.00
1583,0.279626,47.707,0.0335937,42.44,68.00,791.00
1584,0.40997,18.091,0.230859,42.24,68.00,791.00
1585,0.0974407,35.065,0.08125,42.34,68.00,791.00
1586,0.285956,48.073,0.329688,42.50,68.00,791.00
1587,0.356271,51.627,0.243359,42.35,68.00,791.00
1588,0.098156,33.570,0.0921875,42.56,68.00,791.00
1589,0.248446,34.929,0.179297,42.58,68.00,791.00
1590,0.111485,31.375,0.122656,42.42,68.00,791.00
1591,0.213576,51.617,1.08516,42.31,68.00,791.00
1592,0.572223,56.140,0.185938,42.33,68.00,791.00
1593,0.152758,33.829,0.132812,42.37,68.00,791.00
1594,0.461632,51.697,0.305859,42.41,68.00,791.00
1595,0.100279,34.826,0.144141,42.30,68.00,791.00
1596,0.113142,54.317,0.1875,42.27,68.00,791.00
1597,0.370066,52.120,0.322266,42.40,68.00,791.00
1598,0.462307,56.567,0.355859,42.48,68.00,792.00
1599,0.287981,54.671,0.212109,42.55,68.00,792.00
1600,0.500806,54.886,0.0246094,42.44,68.00,792.00
1601,0.284718,54.479,0,42.40,68.00,792.00
1602,0.0786467,30.571,0.0214844,42.65,68.00,792.00
1603,0.236329,53.475,0.0351562,42.45,68.00,792.00
1604,0.399233,33.833,0.0808594,42.46,68.00,792.00
1605,0.0422707,23.650,0,42.39,68.00,793.00
1606,0.422298,41.165,2.64688,42.69,68.00,793.00
1607,0.0845013,38.352,0,42.60,68.00,793.00
1608,0.524161,40.949,0,42.48,68.00,793.00
1609,0.303647,57.071,0,42.48,68.00,793.00
1610,0.096159,34.041,0.00859375,42.33,68.00,793.00
1611,0.380452,44.466,0.0355469,42.46,68.00,790.00
1612,0.409602,58.526,0.0976562,42.62,68.00,790.00
1613,0.150871,37.982,1.94609,42.70,68.00,790.00
1614,0.108073,51.531,0.176172,42.61,68.00,790.00
1615,0.350157,51.757,0.255078,42.23,68.00,790.00
1616,0.137781,51.577,0.128516,42.29,68.00,790.00
1617,0.174681,34.220,0.130078,42.19,68.00,790.00
1618,0.408645,55.674,0.280078,42.47,68.00,790.00
1619,0.0902681,24.275,0.0722656,42.65,68.00,791.00
1620,0.104276,49.671,0.114844,42.32,68.00,791.00
1621,0.15726,37.468,0.774219,42.50,68.00,791.00
1622,0.293133,54.613,0.222266,42.39,68.00,791.00
1623,0.171899,53.789,0.319922,42.42,68.00,791.00
1624,0.195663,32.600,0.034375,42.52,68.00,791.00
1625,0.0384769,34.318,0.0851563,42.61,68.00,791.00
1626,0.273279,51.159,0.262891,42.39,68.00,791.00
1627,0.551587,34.411,0.131641,42.42,68.00,791.00
1628,0.334654,21.223,0.1375,42.49,68.00,791.00
1629,0.440341,51.844,0.139063,42.68,68.00,791.00
1630,0.10547,37.906,0.330859,42.45,68.00,791.00
1631,0.217163,56.358,0.929297,42.42,68.00,791.00
1632,0.104348,62.148,0,42.52,68.00,791.00
1633,0.149525,37.987,0.00078125,42.60,68.00,791.00
1634,0.160182,31.744,0.616797,42.52,68.00,791.00
1635,0.160595,36.627,0.00546875,42.43,68.00,791.00
1636,0.151327,35.663,1.05273,42.35,68.00,791.00
1637,0.422305,60.194,0.296875,42.59,68.00,791.00
1638,0.462849,37.491,0.177734,42.54,68.00,791.00
1639,0.172218,43.554,0.237891,42.57,68.00,791.00
1640,0.284905,53.455,0.2125,42.38,68.00,791.00
1641,0.168161,51.876,0.201563,42.35,68.00,791.00
1642,0.335984,30.670,0.154297,42.43,68.00,790.00
1643,0.170372,52.304,0.192578,42.37,68.00,790.00
1644,0.091836,35.193,0.111328,42.51,68.00,790.00
1645,0.299479,51.923,0.148438,42.33,68.00,790.00
1646,0.199659,33.771,0.140625,42.52,68.00,790.00
1647,0.0166702,14.456,0.0167969,42.50,68.00,790.00
1648,0.145007,28.130,0.0535156,42.58,68.00,789.00
1649,0.456417,54.400,0.192188,42.45,68.00,789.00
1650,0.164392,36.554,0.161328,42.55,68.00,789.00
1651,0.421037,51.783,0.2125,42.38,68.00,789.00
1652,0.632667,59.523,0.346484,42.58,68.00,789.00
1653,0.179873,59.107,0.156641,42.55,68.00,789.00
1654,0.023201,22.387,0.192969,42.61,68.00,789.00
1655,0.373445,33.755,0.118359,42.31,68.00,789.00
1656,0.212663,30.277,0.0902344,42.44,68.00,789.00
1657,0.476929,53.696,0.311719,42.36,68.00,789.00
1658,0.337015,58.589,0.0664062,42.31,68.00,789.00
1659,0.274558,58.969,0.021875,42.50,68.00,789.00
1660,0.276823,54.649,0,42.42,68.00,789.00
1661,0.0903873,41.364,0.0273438,42.66,68.00,789.00
1662,0.345781,57.066,0,42.48,68.00,789.00
1663,0.230951,47.140,0.0292969,42.58,68.00,788.00
1664,0.259441,33.889,0,42.64,68.00,788.00
1665,0.15591,30.848,0.0253906,42.81,68.00,788.00
1666,0.35085,34.862,0.0964844,42.34,68.00,788.00
1667,0.639545,41.297,0.302734,42.57,68.00,788.00
1668,0.0992565,25.156,0.0464844,42.75,68.00,788.00
1669,0.264632,45.559,0.15625,42.71,68.00,788.00
1670,0.268847,33.099,0.25,42.23,68.00,790.00
1671,0.102491,40.957,0.122266,42.56,68.00,790.00
1672,0.199449,30.823,0.0835938,42.88,68.00,790.00
1673,0.207192,50.545,0.124219,42.64,68.00,790.00
1674,0.297956,56.660,0.241016,42.51,68.00,790.00
1675,0.373542,32.010,0.210547,42.60,68.00,790.00
1676,0.466037,57.627,0.252344,42.72,68.00,790.00
1677,0.165533,49.310,0.172266,42.63,68.00,808.00
1678,0.14749,50.336,0.0773438,42.63,68.00,808.00
1679,0.0253687,18.869,0.01875,42.77,68.00,808.00
1680,0.241697,31.649,0.187891,42.58,68.00,808.00
1681,0.566586,58.591,0.337891,42.55,68.00,808.00
1682,0.535416,54.337,0.288281,42.63,68.00,808.00
1683,0.0414047,36.738,0.698828,42.70,68.00,808.00
1684,0.309029,29.842,0.114063,42.72,68.00,790.00
1685,0.542741,54.941,0.187891,42.65,68.00,790.00
1686,0.281431,14.791,0.0898438,42.80,68.00,790.00
1687,0.259358,38.638,0.0277344,42.76,68.00,790.00
1688,0.369536,53.280,0.0261719,42.58,68.00,790.00
1689,0.50403,54.545,0.0273438,42.69,68.00,790.00
1690,0.319574,48.305,0.0355469,42.71,68.00,790.00
1691,0.35437,32.728,0.233203,42.70,68.00,790.00
1692,0.34105,40.633,0.0625,42.49,68.00,791.00
1693,0.47462,40.000,0.196094,42.55,68.00,791.00
1694,0.547369,58.005,0.30625,42.61,68.00,791.00
1695,0.165938,54.503,0.201563,42.56,68.00,791.00
1696,0.217628,52.307,0.205859,42.57,68.00,791.00
1697,0.176016,57.398,0.185547,42.68,68.00,791.00
1698,0.486269,54.912,0.11875,42.58,68.00,791.00
1699,0.324344,45.562,0.164453,42.65,68.00,791.00
1700,0.408865,19.912,0.266406,42.80,68.00,791.00
1701,0.121941,52.291,0.203906,42.47,68.00,791.00
1702,0.0504866,51.495,0.113281,42.65,68.00,791.00
1703,0.156939,32.300,0.0925781,42.78,68.00,791.00
1704,0.512908,52.795,0.197656,42.70,68.00,791.00
1705,0.675993,57.628,0.217578,42.76,68.00,791.00
1706,0.437247,56.572,0.319141,42.85,68.00,788.00
1707,0.340016,56.372,0,42.77,68.00,788.00
1708,0.249904,57.871,0.015625,42.44,68.00,788.00
1709,0.306174,50.160,0.245313,42.67,68.00,788.00
1710,0.219852,41.620,0.201172,42.63,68.00,788.00
1711,0.0970345,35.492,0.1,42.81,68.00,788.00
1712,0.263674,53.017,0.622656,42.86,68.00,788.00
1713,0.123308,15.516,0.0703125,42.99,68.00,790.00
1714,0.366718,57.450,0.351562,42.72,68.00,790.00
1715,0.289659,32.511,0.0554688,42.77,68.00,790.00
1716,0.442836,56.357,0.185547,42.81,68.00,790.00
1717,0.539408,51.302,0.111719,42.85,68.00,790.00
1718,0.306693,35.018,0.15625,42.80,68.00,790.00
1719,0.233373,28.940,0.140625,42.85,68.00,790.00
1720,0.149007,31.971,0.125391,42.85,68.00,790.00
1721,0.526641,51.750,0.233594,42.62,68.00,789.00
1722,0.212441,41.379,0.200781,42.80,68.00,789.00
1723,0.505878,53.952,0.410938,42.62,68.00,789.00
1724,0.200983,36.686,0.0484375,42.76,68.00,789.00
1725,0.310006,32.864,0.655859,42.78,68.00,789.00
1726,0.145232,44.017,0.0941406,42.83,68.00,789.00
1727,0.0290337,31.106,0.0492188,42.87,68.00,789.00
1728,0.273038,52.328,0.398828,42.70,68.00,788.00
1729,0.0926428,31.841,0.0324219,42.73,68.00,788.00
1730,0.265098,55.384,0.0714844,42.87,68.00,788.00
1731,0.346051,58.327,0.0292969,42.88,68.00,788.00
1732,0.0578804,57.955,0,42.91,68.00,788.00
1733,0.394681,58.106,0,42.95,68.00,788.00
1734,0.161007,65.116,0,43.02,68.00,788.00
1735,0.35686,32.926,0.0878906,42.87,68.00,788.00
1736,0.0938768,22.527,2.20156,43.00,68.00,790.00
1737,0.148667,31.368,0,42.95,68.00,790.00
1738,0.340337,57.551,0.0242188,42.86,68.00,790.00
1739,0.229836,53.474,0,42.84,68.00,790.00
1740,0.272571,48.903,0,42.92,68.00,790.00
1741,0.0838041,20.987,0,42.95,68.00,790.00
1742,0.0466814,37.916,0.00859375,42.77,68.00,790.00
1743,0.191181,30.431,0.111328,42.83,68.00,790.00
1744,0.320675,37.460,0.138672,42.78,68.00,789.00
1745,0.365764,39.358,0.290234,42.76,68.00,789.00
1746,0.128179,23.953,0.0652344,42.80,68.00,789.00
1747,0.376652,56.355,0.205078,42.67,68.00,789.00
1748,0.12069,55.070,0.234766,42.71,68.00,789.00
1749,0.202083,39.359,0.157031,42.77,68.00,789.00
1750,0.459254,58.308,0.182813,42.77,68.00,789.00
1751,0.268475,42.046,0.0949219,42.54,68.00,790.00
1752,0.207662,27.398,0.0730469,42.68,68.00,790.00
1753,0.111186,50.671,0.150781,42.63,68.00,790.00
1754,0.321143,42.088,0.845313,42.78,68.00,790.00
1755,0.726727,46.830,0.234766,42.69,68.00,790.00
1756,0.149114,57.738,0.230078,42.60,68.00,790.00
1757,0.506896,52.686,0.218359,42.57,68.00,790.00
1758,0.435027,45.295,0.282031,42.79,68.00,790.00
1759,0.284299,54.331,0.228516,42.78,68.00,788.00
1760,0.234188,37.261,0.193359,42.67,68.00,788.00
1761,0.409781,51.125,0,42.54,68.00,788.00
1762,0.152326,49.385,0,42.80,68.00,788.00
1763,0.182324,40.066,0.0351562,42.65,68.00,788.00
1764,0.378853,37.332,0,42.86,68.00,788.00
1765,0.0974121,34.474,1.14531,42.90,68.00,789.00
1766,0.167316,51.033,0.282031,42.75,68.00,789.00
1767,0.0891914,35.570,0.0726563,42.89,68.00,789.00
1768,0.358419,49.463,0.716016,42.56,68.00,789.00
1769,0.145703,32.066,0.0777344,42.77,68.00,789.00
1770,0.296112,57.727,0.183984,42.77,68.00,789.00
1771,0.385273,55.850,0.230859,42.72,68.00,789.00
1772,0.500624,58.161,0.236719,42.88,68.00,789.00
1773,0.188834,36.590,0.526563,42.80,67.00,789.00
1774,0.0341845,28.969,0.119531,42.82,67.00,789.00
1775,0.213051,37.189,0.110547,42.38,67.00,789.00
1776,0.243957,52.915,0.250391,42.77,67.00,789.00
1777,0.168011,25.792,0.120703,42.82,67.00,789.00
1778,0.520668,34.141,0.142578,42.73,67.00,789.00
1779,0.300072,60.281,0.349219,42.70,68.00,789.00
1780,0.099122,37.166,0.4125,42.79,68.00,789.00
1781,0.376709,40.097,0.264844,42.36,68.00,789.00
1782,0.21489,42.397,0.676172,42.75,68.00,789.00
1783,0.221908,52.638,0.0105469,42.62,68.00,789.00
1784,0.0368414,30.100,0,42.82,68.00,789.00
1785,0.221219,53.780,0.00625,42.74,68.00,789.00
1786,0.214268,37.182,0.0253906,42.80,68.00,789.00
1787,0.281043,37.717,0.0371094,42.79,68.00,789.00
1788,0.278273,65.337,0.084375,42.72,68.00,789.00
1789,0.236957,54.593,0,42.68,68.00,789.00
1790,0.389156,54.106,0.238281,42.61,68.00,789.00
1791,0.242026,59.313,0.310156,42.88,68.00,789.00
1792,0.0897522,42.498,0.0835938,42.86,68.00,789.00
1793,0.28398,39.420,0.190625,42.92,68.00,789.00
1794,0.102948,46.188,0.316406,42.78,68.00,789.00
1795,0.208491,32.568,0.025,42.71,68.00,789.00
1796,0.516316,48.476,0.271875,42.68,68.00,789.00
1797,0.0483866,36.527,0.0683594,42.81,68.00,789.00
1798,0.276742,48.578,0.154688,42.75,68.00,789.00
1799,0.0248833,28.444,0.0429688,42.87,68.00,789.00
1800,0.613635,57.049,0.253516,42.63,68.00,789.00
1801,0.254387,40.611,0.225781,42.81,68.00,789.00
1802,0.392153,31.691,0.107813,42.80,68.00,789.00
1803,0.231997,56.455,0.288672,42.66,68.00,789.00
1804,0.15203,39.278,0.619922,42.74,68.00,789.00
1805,0.0969143,30.420,0.114063,42.68,68.00,789.00
1806,0.610135,47.415,0.273047,42.82,68.00,789.00
1807,0.278986,48.107,0.23125,42.86,68.00,789.00
1808,0.0894747,34.522,0,43.03,68.00,790.00
1809,0.334229,56.438,0.0539063,42.78,68.00,790.00
1810,0.170207,51.008,0.0277344,42.71,68.00,790.00
1811,0.386865,33.712,0.108203,42.78,68.00,790.00
1812,0.515538,53.012,0.453906,42.77,68.00,790.00
1813,0.123426,55.673,0,42.70,68.00,790.00
1814,0.1167,57.661,0,42.67,68.00,790.00
1815,0.287083,57.793,0.00195312,42.83,68.00,790.00
1816,0.314489,55.668,0.0421875,42.82,68.00,793.00
1817,0.396565,33.247,0.0886719,42.87,68.00,793.00
1818,0.258945,62.823,0,42.88,68.00,793.00
1819,0.166901,29.841,0.009375,42.83,68.00,793.00
1820,0.229296,51.565,0.0242188,42.74,68.00,793.00
1821,0.363372,59.700,0.155859,42.75,68.00,793.00
1822,0.512186,34.383,0.168359,43.00,68.00,793.00
1823,0.15589,31.925,0.112891,42.97,68.00,794.00
1824,0.32243,42.973,0.196094,42.89,68.00,794.00
1825,0.170046,43.661,0.130078,42.94,68.00,794.00
1826,0.265767,60.415,0.223828,42.80,68.00,794.00
1827,0.432543,49.933,0.378516,42.59,68.00,794.00
1828,0.24479,55.963,0.23125,42.74,68.00,794.00
1829,0.233277,59.660,0.125,42.80,68.00,794.00
1830,0.436436,51.765,0.228906,42.73,68.00,794.00
1831,0.354858,33.647,0.155859,42.80,68.00,794.00
1832,0.460485,37.898,0.154688,42.82,68.00,794.00
1833,0.326127,54.834,0.275,42.73,68.00,794.00
1834,0.0629807,33.612,0.183594,42.85,68.00,794.00
1835,0.440141,47.088,0.870703,42.60,68.00,794.00
1836,0.17833,43.330,0.114063,42.83,68.00,794.00
1837,0.169978,56.988,0.187109,42.95,68.00,794.00
1838,0.188976,40.559,0.253125,42.68,68.00,795.00
1839,0.170295,52.522,0.123047,42.77,68.00,795.00
1840,0.37397,55.225,0.618359,42.79,68.00,795.00
1841,0.372186,43.240,0.0910156,43.08,68.00,795.00
1842,0.0916328,31.855,0,42.84,68.00,795.00
1843,0.326978,45.238,0,42.87,68.00,795.00
1844,0.225997,57.067,0.00859375,43.02,68.00,795.00
1845,0.348449,55.217,0.0261719,42.98,68.00,795.00
1846,0.333196,62.343,0,43.00,68.00,795.00
1847,0.259206,35.441,0,43.13,68.00,795.00
1848,0.216924,48.867,1.92734,43.19,68.00,795.00
1849,0.148294,31.888,0,43.00,68.00,795.00
1850,0.127303,50.159,0,42.95,68.00,795.00
1851,0.447453,64.803,0.0328125,42.87,68.00,795.00
1852,0.153385,37.779,0,43.17,68.00,795.00
1853,0.200352,33.208,0,42.72,68.00,791.00
1854,0.173224,60.439,0.0980469,42.77,68.00,791.00
1855,0.117592,39.831,0.482422,42.97,68.00,791.00
1856,0.450267,51.167,0.221094,43.00,68.00,791.00
1857,0.107957,54.291,0.236328,42.79,68.00,791.00
1858,0.119355,58.504,0.20625,42.98,68.00,791.00
1859,0.0949278,30.404,0.0992188,42.98,68.00,791.00
1860,0.153806,37.228,0.185156,42.75,68.00,791.00
1861,0.786735,31.974,0.153516,43.02,68.00,791.00
1862,0.109537,56.704,0.223828,43.04,68.00,791.00
1863,0.257243,35.161,0.211719,42.92,68.00,791.00
1864,0.218482,43.500,0.125,42.75,68.00,791.00
1865,0.247845,32.018,0.178125,42.46,68.00,791.00
1866,0.428241,56.380,0.321094,42.70,68.00,791.00
1867,0.0947657,37.917,0.0675781,42.87,68.00,791.00
1868,0.387424,45.144,0.149219,42.77,68.00,792.00
1869,0.0262585,25.822,0.0398438,42.99,68.00,792.00
1870,0.0877972,45.232,0.0839844,42.95,68.00,792.00
1871,0.312377,32.085,0.160938,42.63,68.00,792.00
1872,0.220665,52.575,0.101953,42.86,68.00,792.00
1873,0.509917,66.539,0.0363281,42.99,68.00,792.00
1874,0.0367146,37.081,0,43.09,68.00,792.00
1875,0.221704,60.653,0,42.93,68.00,792.00
1876,0.281373,60.121,0.0253906,42.83,68.00,792.00
1877,0.321987,55.027,0.0742188,42.78,68.00,792.00
1878,0.098999,33.229,0,42.86,68.00,792.00
1879,0.306768,42.180,2.13867,42.80,68.00,792.00
1880,0.283966,51.298,0.196094,42.92,68.00,792.00
1881,0.178286,29.609,0.0941406,43.12,68.00,792.00
1882,0.425995,34.560,0.198828,43.02,68.00,792.00
1883,0.231907,58.811,0.212891,42.91,68.00,791.00
1884,0.0370131,34.733,0.0671875,42.89,68.00,791.00
1885,0.185606,32.732,0.120703,42.87,68.00,791.00
1886,0.359178,54.644,0.244922,42.72,68.00,791.00
1887,0.404017,53.616,0.266406,42.72,68.00,791.00
1888,0.316801,59.014,0.317578,42.77,68.00,791.00
1889,0.232532,55.238,0.186719,42.78,68.00,791.00
1890,0.224229,58.793,0.158984,42.83,68.00,791.00
1891,0.413351,56.845,0.122656,42.80,68.00,793.00
1892,0.310205,41.071,0.163672,42.89,68.00,793.00
1893,0.445379,60.430,0.278125,42.88,68.00,793.00
1894,0.327202,32.181,0.107422,43.01,68.00,793.00
1895,0.203641,26.524,0.09375,42.55,68.00,793.00
1896,0.283968,55.899,0.188281,42.76,68.00,793.00
1897,0.627987,40.552,0.296484,42.80,68.00,793.00
1898,0.144206,35.388,0.0796875,43.03,68.00,793.00
1899,0.0582075,57.953,0.182422,42.84,68.00,792.00
1900,0.111442,18.730,0.0375,42.95,68.00,792.00
1901,0.393761,56.233,0.0980469,42.80,68.00,792.00
1902,0.0827885,43.029,0,42.98,68.00,792.00
1903,0.282632,60.246,0,42.96,68.00,792.00
1904,0.0925608,36.542,0.00898438,43.00,68.00,792.00
1905,0.389289,60.686,0.021875,42.70,68.00,792.00
1906,0.489185,63.686,0.0382813,42.93,68.00,791.00
1907,0.173676,58.731,0,42.85,68.00,791.00
1908,0.17241,54.259,0,42.67,68.00,791.00
1909,0.149641,36.704,2.37188,42.76,68.00,791.00
1910,0.136971,32.829,0.0238281,42.99,68.00,791.00
1911,0.208367,42.105,0,42.98,68.00,791.00
1912,0.22816,60.497,0.0230469,42.85,68.00,791.00
1913,0.230558,57.087,0.85625,42.82,68.00,792.00
1914,0.119352,39.213,0.08125,42.87,68.00,792.00
1915,0.0223494,19.642,0.0441406,43.02,68.00,792.00
1916,0.495586,53.717,0.360938,42.75,68.00,792.00
1917,0.172028,60.574,0.783594,42.82,68.00,792.00
1918,0.154243,34.054,0.155078,42.89,68.00,792.00
1919,0.205554,35.374,0.0683594,43.06,68.00,792.00
1920,0.519637,52.185,0.286328,42.83,68.00,792.00
1921,0.421764,54.983,0.344922,42.74,68.00,792.00
1922,0.305578,57.735,0.242578,42.81,68.00,792.00
1923,0.228066,49.223,0.13125,42.87,68.00,792.00
1924,0.380179,57.275,0.2625,42.79,68.00,792.00
1925,0.202186,17.859,0.0816406,42.87,68.00,792.00
1926,0.690043,56.055,0.246484,42.76,68.00,792.00
1927,0.0451832,38.169,0.111328,42.51,68.00,792.00
1928,0.267188,41.746,0.0925781,42.82,68.00,792.00
1929,0.189396,32.496,0.866016,42.87,68.00,792.00
1930,0.329078,38.235,0,42.95,68.00,792.00
1931,0.221981,57.958,0.362891,42.90,68.00,792.00
1932,0.165933,61.528,0,42.65,68.00,792.00
1933,0.289435,45.559,0.00078125,42.82,68.00,792.00
1934,0.124264,37.250,0.0363281,42.89,68.00,792.00
1935,0.56912,58.474,0.0863281,42.89,68.00,792.00
1936,0.0806456,34.823,0,43.09,68.00,792.00
1937,0.280404,57.547,0,42.89,68.00,792.00
1938,0.274385,54.402,0.0101563,42.92,68.00,792.00
1939,0.328335,47.047,2.6293,42.87,68.00,792.00
1940,0.298048,63.992,0,42.79,68.00,792.00
