Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/a6e49abb-808f-4ea4-bc47-46f0719ec2f3,1,0,5061,5061.0,5061,5061,60.0,0.0005560244683106996,0.0,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/a7d7c8be-bdee-4d92-ab19-3a02e12d915b,1,0,139,139.0,139,139,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/a8e056dc-3670-45cc-aa54-e60c165b6752,1,0,159,159.0,159,159,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/a9815307-e0de-46c8-8ebd-03496cc7750a,1,0,142,142.0,142,142,94.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/aaa8d079-f8f3-4eb1-a8ed-055f7b3cdc56,1,0,4703,4703.0,4703,4703,60.0,0.0005560244683106996,0.0,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/ac64f631-0e9e-4918-a917-5a24e4ab6c72,1,0,121,121.0,121,121,60.0,0.0005560244683106996,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/b14edc07-7667-4afa-b9dd-46019913a4f4,1,0,150,150.0,150,150,60.0,0.0005560244683106996,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/c207b071-1ea7-4652-a7e5-c9961affd86b,1,0,155,155.0,155,155,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/c2594bd9-ce34-4820-a7e4-6f5c3eff1d13,1,0,193,193.0,193,193,94.0,0.0005560244683106996,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/c25b678d-4270-4a8e-ad64-39dd7dc09eac,1,0,157,157.0,157,157,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/c592b9d1-d8e7-4336-974e-53d44c8c22e8,2,0,158,157.5,157,158,60.0,0.0011120489366213992,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/c69fb262-5d4b-4363-bc61-96e6ec5f3106,1,0,150,150.0,150,150,60.0,0.0005560244683106996,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/c6b8c22f-19e7-4cde-9526-9efbb985e874,1,0,142,142.0,142,142,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
