Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
1974,0.178261,68.464,0,31.21,68.00,635.00
1975,0.0217867,33.843,0,31.25,68.00,635.00
1976,0.155453,70.199,1.06563,31.16,68.00,635.00
1977,0.265433,45.705,0,31.24,68.00,635.00
1978,0.364668,45.301,0.611719,31.18,68.00,635.00
1979,0.117792,70.028,0.207813,30.98,68.00,635.00
1980,0.108654,57.884,0.153125,30.99,68.00,639.00
1981,0.0864391,41.784,0.0796875,31.13,68.00,639.00
1982,0.619487,64.578,0.276953,31.04,68.00,639.00
1983,0.275517,66.751,0.248828,31.01,68.00,639.00
1984,0.383918,70.058,0.203906,31.04,68.00,639.00
1985,0.203901,42.170,0.147656,30.92,68.00,639.00
1986,0.272212,68.943,0.203125,31.04,68.00,639.00
1987,0.371481,68.752,0.671875,31.07,68.00,639.00
1988,0.344848,70.131,0.120313,30.98,68.00,634.00
1989,0.239497,66.796,0.221094,31.09,68.00,634.00
1990,0.450632,69.309,0.312891,31.06,68.00,634.00
1991,0.149507,36.398,0.117969,31.20,68.00,634.00
1992,0.413441,65.221,0.273438,31.14,68.00,634.00
1993,0.247108,68.571,0.213672,31.02,68.00,634.00
1994,0.321479,71.560,0.28125,30.99,68.00,634.00
1995,0.027422,39.949,1.34375,31.09,68.00,634.00
1996,0.340532,61.323,0.155078,30.80,68.00,635.00
1997,0.258755,47.630,0.125781,31.27,68.00,635.00
1998,0.390647,68.984,0.157422,31.03,68.00,635.00
1999,0.216138,65.910,0.164844,31.07,68.00,635.00
2000,0.227033,67.137,0,30.82,68.00,635.00
2001,0.042985,67.883,0,31.18,68.00,635.00
2002,0.364537,52.051,0.660547,30.95,68.00,635.00
2003,0.32034,66.323,0.0777344,31.14,68.00,635.00
2004,0.223903,72.455,0,31.26,68.00,635.00
2005,0.262715,48.220,0,30.98,68.00,635.00
2006,0.232847,71.911,0.00664063,30.98,68.00,635.00
2007,0.133686,41.180,2.01992,31.14,68.00,635.00
2008,0.221025,72.278,0,31.23,68.00,635.00
2009,0.191753,61.079,0.0765625,31.18,68.00,635.00
2010,0.21122,41.829,0.198047,31.13,68.00,635.00
2011,0.177036,72.818,0,31.31,68.00,636.00
2012,0.439714,73.629,0.0078125,31.18,68.00,636.00
2013,0.256323,40.856,0,31.28,68.00,636.00
2014,0.270852,67.821,0.0242188,31.02,68.00,636.00
2015,0.257055,50.222,0.0261719,31.05,68.00,636.00
2016,0.550298,77.901,0.0269531,31.19,68.00,636.00
2017,0.372349,70.343,0.0496094,31.12,68.00,636.00
2018,0.217009,74.342,0.583594,31.26,68.00,636.00
2019,0.326448,64.426,0,31.29,68.00,636.00
2020,0.175443,68.524,0,30.79,68.00,636.00
2021,0.0486803,39.938,0,31.30,68.00,636.00
2022,0.277795,73.888,0.0511719,31.08,68.00,636.00
2023,0.400333,57.021,0.0765625,31.21,68.00,636.00
2024,0.218288,73.055,0,31.18,68.00,636.00
2025,0.461316,76.267,0,31.30,68.00,636.00
2026,0.385935,75.062,0.00742188,31.32,68.00,636.00
2027,0.322644,70.049,0.0445313,31.10,68.00,636.00
2028,0.385115,67.434,0,31.04,68.00,636.00
2029,0.492936,52.992,0.0046875,31.00,68.00,636.00
2030,0.259671,45.055,0.00117188,31.07,68.00,636.00
2031,0.111292,44.151,0,31.31,68.00,636.00
2032,0.269924,47.375,0.109766,31.29,68.00,636.00
2033,0.292004,61.685,0.224609,30.90,68.00,636.00
2034,0.289734,73.075,0.189453,31.14,68.00,636.00
2035,0.347991,65.161,0.273438,31.13,68.00,636.00
2036,0.220856,74.217,0.151172,31.02,68.00,636.00
2037,0.335941,72.536,0.201563,31.08,68.00,636.00
2038,0.425077,59.519,0.280078,30.99,68.00,636.00
2039,0.317009,40.148,0.106641,30.71,68.00,636.00
2040,0.0904388,34.192,0.127344,30.91,68.00,636.00
2041,0.291496,70.386,0.182813,30.83,68.00,636.00
2042,0.262092,41.770,0.155859,31.05,68.00,636.00
2043,0.177976,41.516,0.133203,31.13,68.00,636.00
2044,0.305864,59.127,0.149219,30.71,68.00,636.00
2045,0.0817614,48.067,0.132031,31.32,68.00,636.00
2046,0.125545,41.860,0.126953,31.46,68.00,636.00
2047,0.418589,63.888,0.291016,31.02,68.00,636.00
2048,0.067049,51.102,1.55586,31.20,68.00,636.00
2049,0.479669,75.997,0.328906,30.55,68.00,636.00
2050,0.383698,69.155,0.213281,30.88,68.00,636.00
2051,0.126317,31.680,0.0691406,31.15,68.00,636.00
2052,0.319783,43.122,0.128516,31.12,68.00,636.00
2053,0.644639,65.958,0.286719,31.04,68.00,636.00
2054,0.230688,50.652,0,31.13,68.00,635.00
2055,0.151597,38.559,0,31.18,68.00,635.00
2056,0.396334,69.894,0.0304688,31.18,68.00,635.00
2057,0.0408173,46.085,0,31.22,68.00,635.00
2058,0.354179,38.068,0.0835938,31.11,68.00,635.00
2059,0.219422,35.686,0,31.31,68.00,635.00
2060,0.447875,73.549,0,31.25,68.00,635.00
2061,0.331497,75.094,0,31.21,68.00,635.00
2062,0.461535,55.987,0.0589844,31.23,68.00,636.00
2063,0.119808,70.684,0,31.07,68.00,636.00
2064,0.601262,55.301,0,31.21,68.00,636.00
2065,0.205112,43.908,0,31.33,68.00,636.00
2066,0.155334,64.626,0,31.48,68.00,636.00
2067,0.290425,69.187,2.21484,31.17,68.00,636.00
2068,0.228706,53.189,0,31.34,68.00,636.00
2069,0.488378,62.904,0.0832031,31.22,68.00,636.00
2070,0.321752,47.365,0,31.54,68.00,636.00
2071,0.224348,72.943,0,31.47,68.00,636.00
2072,0.272167,71.844,0,31.58,68.00,636.00
2073,0.197732,65.466,0.0761719,31.58,68.00,636.00
2074,0.150205,74.025,0.025,33.97,68.00,636.00
2075,0.334802,77.566,0.0292969,34.68,68.00,636.00
2076,0.210428,81.226,0,33.94,68.00,636.00
2077,0.0956221,54.822,2.9543,33.91,68.00,636.00
2078,0.162574,70.277,0,33.57,68.00,635.00
2079,0.33438,43.872,0.0773438,33.83,68.00,635.00
2080,0.219599,75.364,0,33.66,68.00,635.00
2081,0.290462,63.242,0.882812,33.54,68.00,635.00
2082,0.11688,27.997,0.0433594,33.80,68.00,635.00
2083,0.169219,20.505,0.103125,33.81,68.00,635.00
2084,0.627895,71.437,0.342969,33.68,68.00,635.00
2085,0.161944,71.558,0.168359,33.95,68.00,635.00
2086,0.393097,67.560,0.126953,33.90,68.00,636.00
2087,0.382262,75.705,0.153516,32.34,68.00,636.00
2088,0.235127,42.768,0.105078,32.10,68.00,636.00
2089,0.229338,69.779,0.344922,32.06,68.00,636.00
2090,0.0358171,42.173,0.0640625,32.19,68.00,636.00
2091,0.0883665,46.433,0,32.20,68.00,636.00
2092,0.152901,52.951,0,32.18,68.00,636.00
2093,0.363535,42.669,1.01055,32.21,68.00,636.00
2094,0.228851,67.050,0.173047,32.02,68.00,635.00
2095,0.57743,69.206,0.246875,31.99,68.00,635.00
2096,0.393781,73.129,0.235547,32.15,68.00,635.00
2097,0.500448,75.947,0.158984,32.23,68.00,635.00
2098,0.0912704,48.554,0.0828125,32.19,68.00,635.00
2099,0.269057,54.223,0.100391,31.70,68.00,635.00
2100,0.509493,58.240,0.109766,31.85,68.00,635.00
2101,0.0971346,47.062,0,31.97,68.00,634.00
2102,0.500255,64.861,0,31.88,68.00,634.00
2103,0.16557,69.361,0,32.21,68.00,634.00
2104,0.527594,68.141,0.04375,32.16,68.00,634.00
2105,0.806839,72.166,0.110156,31.58,68.00,634.00
2106,0.165942,72.384,0,32.08,68.00,634.00
2107,0.263442,73.932,0.025,32.15,68.00,634.00
2108,0.543144,70.843,0.0472656,32.21,68.00,634.00
2109,0.202932,47.141,2.72109,31.99,68.00,634.00
2110,0.433801,76.947,0.0871094,31.89,68.00,634.00
2111,0.391925,62.250,0,31.81,68.00,634.00
2112,0.108969,65.572,0,31.93,68.00,634.00
2113,0.237471,45.427,0.0621094,32.18,68.00,634.00
2114,0.0188293,22.489,0.0757813,32.25,68.00,634.00
2115,0.0221062,21.513,0,32.15,68.00,634.00
2116,0.436343,47.979,1.03867,31.91,68.00,634.00
2117,0.116896,67.171,0.192578,31.90,68.00,637.00
2118,0.310044,43.322,0.615234,31.74,68.00,637.00
2119,0.28125,63.428,0,31.76,68.00,637.00
2120,0.162766,71.175,0.541016,31.86,68.00,637.00
2121,0.926629,82.720,0.209375,32.04,68.00,637.00
2122,0.0651569,70.476,0.146484,32.10,68.00,637.00
2123,0.0912418,52.099,0.110938,32.17,68.00,637.00
2124,0.206815,36.738,0.185547,32.19,68.00,637.00
2125,0.155231,62.919,0.723438,32.15,68.00,639.00
2126,0.17505,65.981,0.190234,31.85,68.00,639.00
2127,0.280208,63.659,0.198047,31.67,68.00,639.00
2128,0.507663,77.862,0.209766,31.87,68.00,639.00
2129,0.335314,72.159,0.285156,31.89,68.00,639.00
2130,0.0307961,46.455,0.0257813,32.14,68.00,639.00
2131,0.162705,76.850,0,32.29,68.00,639.00
2132,0.162684,65.326,0,32.00,68.00,639.00
2133,0.331313,70.175,0.00742188,32.26,68.00,639.00
2134,0.403468,53.430,0,31.96,68.00,639.00
2135,0.384032,70.906,0.0980469,31.96,68.00,639.00
2136,0.315592,62.227,0.0246094,32.00,68.00,639.00
2137,0.217507,66.085,0,32.04,68.00,639.00
2138,0.330224,76.455,0.00078125,32.05,68.00,639.00
2139,0.204223,69.317,0.0550781,31.96,68.00,639.00
2140,0.197886,66.100,0.0394531,31.80,68.00,639.00
2141,0.167372,68.208,2.45078,31.94,68.00,639.00
2142,0.286434,73.256,0,32.00,68.00,639.00
2143,0.367054,83.107,0.046875,32.28,68.00,639.00
2144,0.173277,66.140,0.00273438,31.82,68.00,639.00
2145,0.320538,66.291,0.0425781,31.92,68.00,639.00
2146,0.0220394,39.987,0,33.27,68.00,639.00
2147,0.13404,71.209,0,33.51,68.00,639.00
2148,0.252588,82.809,0,33.15,68.00,641.00
2149,0.283518,65.679,0.0347656,31.94,68.00,641.00
2150,0.444153,72.651,0.0707031,32.08,68.00,641.00
2151,0.459155,73.954,0,32.00,68.00,641.00
2152,0.349948,77.798,3.42695,32.22,68.00,641.00
2153,0.624202,81.353,0.015625,32.11,68.00,641.00
2154,0.103555,73.236,0,31.92,68.00,641.00
2155,0.202176,32.275,0.0488281,32.03,68.00,641.00
2156,0.211755,38.031,0,31.95,68.00,640.00
2157,0.317758,40.409,0,31.88,68.00,640.00
2158,0.278455,74.984,0,32.01,68.00,640.00
2159,0.497197,74.561,0.009375,32.07,68.00,640.00
2160,0.539572,77.501,0.0332031,32.65,68.00,640.00
2161,0.14547,44.677,0,33.27,68.00,640.00
2162,0.115761,70.293,2.61484,33.23,68.00,640.00
2163,0.391,53.321,0,31.76,68.00,640.00
2164,0.0479698,33.624,0,32.02,68.00,640.00
2165,0.0349712,43.555,0.0453125,31.81,68.00,640.00
2166,0.846209,70.872,0.278516,31.78,68.00,640.00
2167,0.321473,69.819,0.133984,31.75,68.00,640.00
2168,0.209625,62.034,0.0566406,32.08,68.00,640.00
2169,0.24659,42.496,0.0757813,32.03,68.00,640.00
2170,0.222171,68.201,0,32.04,68.00,640.00
2171,0.439301,85.897,0.0738281,32.21,68.00,640.00
2172,0.0842152,39.877,0,32.27,68.00,640.00
2173,0.367884,71.257,0.148828,35.42,68.00,640.00
2174,0.185359,41.455,0.102344,37.39,68.00,640.00
2175,0.209749,64.808,0.181641,32.74,68.00,640.00
2176,0.0852118,44.235,0.0664062,32.32,68.00,640.00
2177,0.167686,77.365,0.346875,32.32,68.00,640.00
2178,0.0977154,42.271,0.248828,32.17,68.00,641.00
2179,0.447062,63.722,0.188672,32.06,68.00,641.00
2180,0.342488,69.663,0.300391,31.97,68.00,641.00
2181,0.141921,43.119,0.148828,32.29,68.00,641.00
2182,0.110536,69.226,0.184375,31.88,68.00,641.00
2183,0.103174,78.328,0.134375,32.12,68.00,641.00
2184,0.207544,34.031,0.0902344,31.97,68.00,641.00
2185,0.229236,61.225,0.144922,31.60,68.00,640.00
2186,0.146653,52.944,0.0394531,31.92,68.00,640.00
2187,0.198313,41.176,0,31.98,68.00,640.00
2188,0.0936565,31.843,0,31.66,68.00,640.00
2189,0.33204,68.111,0.00625,31.80,68.00,640.00
2190,0.55304,66.231,0.04375,31.79,68.00,640.00
2191,0.03304,45.892,0,31.95,68.00,640.00
2192,0.207989,44.012,1.30078,31.81,68.00,640.00
2193,0.221121,64.012,0,31.78,68.00,640.00
2194,0.0810194,61.340,0.0078125,33.08,68.00,640.00
2195,0.190399,54.643,0.0691406,33.40,68.00,640.00
2196,0.286784,74.025,0.0820312,33.34,68.00,640.00
2197,0.302202,64.030,0.0269531,32.58,68.00,640.00
2198,0.156738,73.027,0.148438,31.89,68.00,640.00
2199,0.2101,72.584,1.93164,32.03,68.00,640.00
2200,0.465242,66.766,0.95625,31.86,68.00,640.00
2201,0.100117,42.156,0.0757813,31.98,68.00,638.00
2202,0.0948706,39.502,0.0257813,32.05,68.00,638.00
2203,0.160042,64.210,0.107813,31.85,68.00,638.00
2204,0.163749,73.996,0.142969,31.93,68.00,638.00
2205,0.386571,13.214,0.0949219,32.00,68.00,638.00
2206,0.289212,41.810,0.110938,31.96,68.00,638.00
2207,0.149756,45.287,0.0722656,32.09,68.00,638.00
2208,0.0964756,25.862,0.0507812,32.08,68.00,637.00
2209,0.150224,42.467,0.127734,31.98,68.00,637.00
2210,0.30382,69.598,0.262109,31.75,68.00,637.00
2211,0.334822,71.942,0.1625,31.61,68.00,637.00
2212,0.0641327,46.472,0.148047,31.40,68.00,637.00
2213,0.0307856,37.309,0.0351562,31.82,68.00,637.00
2214,0.445536,70.817,0.147266,31.80,68.00,637.00
2215,0.107266,61.919,1.27148,31.98,68.00,638.00
2216,0.377796,72.610,0.178516,31.80,68.00,638.00
2217,0.242432,72.109,0,31.64,68.00,638.00
2218,0.0261555,22.032,0,32.05,68.00,638.00
2219,0.0335522,31.340,0,32.13,68.00,638.00
2220,0.495289,72.947,0.00117188,31.90,68.00,638.00
2221,0.272133,67.059,0,31.62,68.00,638.00
2222,0.180088,67.945,0,31.79,68.00,638.00
2223,0.327053,71.072,0.00976562,31.82,68.00,638.00
2224,0.443916,75.605,0,31.79,68.00,638.00
2225,0.224702,31.549,0.0570313,31.81,68.00,638.00
2226,0.440125,78.732,0.100391,31.84,68.00,638.00
2227,0.295793,77.998,0,31.52,68.00,638.00
2228,0.0593462,76.157,0,31.99,68.00,638.00
2229,0.278778,39.660,0.071875,31.78,68.00,638.00
2230,0.297256,72.830,0.553125,31.85,67.00,648.00
2231,0.38612,53.962,0.0765625,31.95,67.00,648.00
2232,0.145465,43.261,0,32.10,67.00,648.00
2233,0.286176,61.798,0,32.01,67.00,648.00
2234,0.418297,45.780,0.0582031,32.00,67.00,648.00
2235,0.161278,76.466,0,31.93,67.00,648.00
2236,0.166395,76.703,0,32.06,67.00,648.00
2237,0.117565,59.359,0,31.86,67.00,639.00
2238,0.200466,43.121,0.00742188,31.88,67.00,639.00
2239,0.326692,76.123,0,31.78,67.00,639.00
2240,0.270899,60.319,0.0308594,31.79,67.00,639.00
2241,0.224917,77.582,0,31.98,67.00,639.00
2242,0.168954,76.965,0,31.84,67.00,639.00
2243,0.0946808,54.944,0.0078125,31.85,67.00,639.00
2244,0.811862,74.205,0.05,31.92,67.00,640.00
2245,0.156132,48.595,0.386719,31.79,68.00,640.00
2246,0.323268,69.902,0,31.85,68.00,640.00
2247,0.0331516,41.567,0,32.03,68.00,640.00
2248,0.202349,44.810,0.00664063,31.93,68.00,640.00
2249,0.215474,79.864,0,32.18,68.00,640.00
2250,0.37983,71.536,0,32.03,68.00,640.00
2251,0.0913334,52.037,0,32.12,68.00,640.00
2252,0.0299034,45.342,0,32.37,68.00,640.00
2253,0.507316,74.783,0.328516,31.96,68.00,640.00
2254,0.207072,65.685,0.185156,31.78,68.00,640.00
2255,0.416031,42.814,0.0972656,31.77,68.00,640.00
2256,0.410477,80.940,0.18125,31.93,68.00,640.00
2257,0.0933952,44.814,0.0785156,32.03,68.00,640.00
2258,0.442213,64.890,0.180469,31.59,68.00,640.00
2259,0.476343,79.667,0.284375,31.74,68.00,639.00
2260,0.417518,41.149,1.8918,31.15,68.00,639.00
2261,0.3222,69.230,0.0472656,31.60,68.00,639.00
2262,0.103464,51.876,0.399609,31.94,68.00,639.00
2263,0.644004,75.733,1.275,31.64,68.00,639.00
2264,0.150663,42.269,0.0667969,32.00,68.00,639.00
2265,0.144188,41.370,0.015625,32.10,68.00,639.00
2266,0.223086,43.857,0.158594,32.21,68.00,638.00
2267,0.217665,73.613,0.537891,31.93,68.00,638.00
2268,0.256885,43.868,0.144922,31.96,68.00,638.00
2269,0.142529,45.087,0.0839844,31.76,68.00,638.00
2270,0.536952,59.817,0.191016,31.89,68.00,638.00
2271,0.149493,49.553,0,31.78,68.00,638.00
2272,0.111534,46.663,0,31.74,68.00,638.00
2273,0.0891361,36.060,0.00273438,31.90,68.00,638.00
2274,0.148438,44.684,0,31.96,68.00,638.00
2275,0.820219,78.711,0.0746094,32.13,68.00,637.00
2276,0.223881,80.445,0.506641,32.17,68.00,637.00
2277,0.162632,48.042,0,31.94,68.00,637.00
2278,0.526584,70.940,0.0507812,31.92,68.00,637.00
2279,0.102386,41.512,0,31.93,68.00,637.00
2280,0.0291777,23.867,0,32.01,68.00,637.00
2281,0.392852,66.032,0,31.77,68.00,639.00
2282,0.284226,68.798,0.00625,31.83,68.00,639.00
2283,0.460714,65.389,2.59297,31.95,68.00,639.00
2284,0.434688,74.101,0.0601563,31.99,68.00,639.00
2285,0.325767,76.773,0.0253906,32.07,68.00,639.00
2286,0.382166,78.752,0.04375,32.14,68.00,639.00
2287,0.150533,63.916,0.0257813,32.09,68.00,639.00
2288,0.55978,78.255,0.0542969,34.10,68.00,639.00
2289,0.260061,44.299,0,32.85,68.00,646.00
2290,0.174163,77.259,0,33.02,68.00,646.00
2291,0.0996027,46.662,2.16094,32.94,68.00,646.00
2292,0.215508,56.185,0.124609,32.72,68.00,646.00
2293,0.365724,68.364,0.1375,32.81,68.00,646.00
2294,0.279929,53.107,0.170703,32.58,68.00,646.00
2295,0.112744,78.271,0.114063,33.06,68.00,646.00
2296,0.0382948,33.955,0.0925781,33.17,68.00,641.00
2297,0.299398,72.087,0.285156,32.82,68.00,641.00
2298,0.285298,71.437,0.235547,32.52,68.00,641.00
2299,0.848595,70.161,0.276953,31.68,68.00,641.00
2300,0.448735,76.589,0.107031,31.68,68.00,641.00
2301,0.317237,70.308,0.175391,31.72,68.00,641.00
2302,0.38343,76.210,0.273828,31.66,68.00,641.00
2303,0.177003,68.198,0.111328,31.74,68.00,650.00
2304,0.347337,47.090,0.181641,31.83,68.00,650.00
2305,0.223759,76.110,0.133203,31.82,68.00,650.00
2306,0.146464,52.122,0.0589844,31.78,68.00,650.00
2307,0.382455,70.591,0.300781,31.65,68.00,650.00
2308,0.0523262,71.309,0.171094,31.87,68.00,650.00
2309,0.268307,46.248,0,31.78,68.00,650.00
2310,0.221872,61.484,0,31.74,68.00,641.00
2311,0.214928,57.641,0.00625,31.85,68.00,641.00
2312,0.270426,75.763,0.86875,31.64,68.00,641.00
2313,0.367029,78.347,0.0902344,31.56,68.00,641.00
2314,0.221305,65.458,0.0308594,31.79,68.00,641.00
2315,0.318959,73.052,0.0265625,31.77,68.00,641.00
2316,0.318216,73.631,0.0269531,31.62,68.00,640.00
2317,0.0858259,46.314,0,31.94,68.00,640.00
2318,0.266872,72.989,0,32.08,68.00,640.00
2319,0.187966,54.555,0.0507812,32.21,68.00,640.00
2320,0.285708,64.914,0,32.38,68.00,640.00
2321,0.607209,71.737,0.0792969,32.22,68.00,640.00
2322,0.325676,73.918,0,32.42,68.00,640.00
2323,0.0904617,73.295,0,32.49,68.00,640.00
2324,0.203748,47.088,0,32.57,68.00,640.00
2325,0.541013,81.399,0.0128906,32.43,68.00,644.00
2326,0.395351,76.038,0,32.08,68.00,644.00
2327,0.166915,76.064,0,32.14,68.00,644.00
2328,0.342844,69.942,0.0789063,32.10,68.00,644.00
2329,0.0513134,68.722,0.00820313,32.27,68.00,644.00
2330,0.174822,72.079,0,32.01,68.00,644.00
2331,0.0774002,13.521,0,32.12,68.00,644.00
2332,0.10011,44.559,0,32.26,68.00,641.00
2333,0.678879,73.324,0.0824219,32.26,68.00,641.00
2334,0.434376,61.741,0.170313,32.23,68.00,641.00
2335,0.210105,56.558,0.0601563,32.44,68.00,641.00
2336,0.651714,57.336,0.0582031,32.04,68.00,641.00
2337,0.151746,47.914,0.105078,32.37,68.00,641.00
2338,0.0895119,43.914,0.0714844,32.58,68.00,641.00
2339,0.441132,75.174,0.347656,32.24,68.00,641.00
2340,0.214755,55.471,0.0839844,32.14,68.00,642.00
2341,0.563533,68.043,0.267188,32.10,68.00,642.00
2342,0.102549,46.625,0.0742188,32.28,68.00,642.00
2343,0.5248,65.261,0.225,32.00,68.00,642.00
2344,0.468788,76.654,0.177734,32.36,68.00,642.00
2345,0.274215,70.169,0.194531,32.29,68.00,642.00
2346,0.0515022,73.473,0.141016,32.26,68.00,642.00
2347,0.582171,54.488,0.214844,32.11,68.00,642.00
2348,0.151784,68.007,0.129297,32.99,68.00,739.00
2349,0.0222025,41.402,0.19375,33.36,68.00,739.00
2350,0.250268,61.036,0.353906,32.48,68.00,739.00
2351,0.157748,31.317,1.16289,32.64,68.00,739.00
2352,0.170122,52.287,0.177734,32.44,68.00,739.00
2353,0.109377,73.457,0,32.25,68.00,739.00
2354,0.0322771,47.878,0,32.62,68.00,739.00
2355,0.271014,38.139,0,32.10,68.00,646.00
2356,0.33837,78.169,0.745703,32.30,68.00,646.00
2357,0.146489,51.935,0,32.49,68.00,646.00
2358,0.143791,39.057,0,32.35,68.00,646.00
2359,0.226776,70.669,0.0296875,32.23,68.00,646.00
2360,0.223007,51.939,0,32.33,68.00,646.00
2361,0.331043,68.811,0,32.20,68.00,646.00
2362,0.213142,79.644,0.494922,32.25,68.00,646.00
2363,0.430152,79.634,0.059375,32.51,68.00,649.00
2364,0.150265,46.454,0,32.36,68.00,649.00
2365,0.088603,44.897,0,32.47,68.00,649.00
2366,0.147086,51.332,0,32.28,68.00,649.00
2367,0.237391,78.710,0.0113281,32.20,68.00,649.00
2368,0.410807,73.661,0.0585938,32.23,68.00,649.00
2369,0.258213,51.453,0,32.41,68.00,649.00
2370,0.271687,71.873,0,32.23,68.00,649.00
2371,0.251022,73.788,0,32.38,68.00,642.00
2372,0.146203,42.910,0.114453,32.49,68.00,642.00
2373,0.358949,78.094,0.0578125,32.14,68.00,642.00
2374,0.295795,79.746,0.0761719,32.03,68.00,642.00
2375,0.133155,35.949,0.0273438,32.55,68.00,642.00
2376,0.222444,46.049,0.0269531,32.57,68.00,642.00
2377,0.287303,78.026,0.498828,32.52,68.00,642.00
2378,0.0204449,16.326,0,32.46,68.00,645.00
2379,0.325294,49.906,0.0816406,32.52,68.00,645.00
2380,0.316601,75.589,0.0511719,32.24,68.00,645.00
2381,0.275685,55.625,0.0492188,32.12,68.00,645.00
2382,0.299378,46.560,0.0507812,32.43,68.00,645.00
2383,0.0469294,50.508,0,32.52,68.00,645.00
2384,0.731102,74.426,2.95703,32.31,68.00,645.00
2385,0.110194,73.503,0,32.29,67.00,643.00
2386,0.0727901,13.664,0.0113281,32.27,67.00,643.00
2387,0.140615,40.789,0.0574219,32.61,67.00,643.00
2388,0.467047,71.627,0.268359,32.24,67.00,643.00
2389,0.372633,47.519,0.100781,32.14,67.00,643.00
2390,0.282223,50.162,0.109375,32.34,67.00,643.00
2391,0.305725,44.084,0.139063,32.43,67.00,643.00
2392,0.2142,42.189,0.1,32.14,67.00,642.00
2393,0.341383,48.481,0.235547,32.16,67.00,642.00
2394,0.203995,40.421,0.0933594,31.86,67.00,642.00
2395,0.14962,37.251,0.0710937,31.99,67.00,642.00
2396,0.164714,58.797,0.173047,32.02,67.00,642.00
2397,0.435582,71.553,0.266797,32.20,67.00,642.00
2398,0.47857,76.152,0.169141,32.49,67.00,642.00
2399,0.336306,74.120,0.313281,32.44,67.00,642.00
2400,0.230433,76.396,0.157422,32.19,67.00,642.00
2401,0.409791,73.132,0.346094,32.33,67.00,642.00
2402,0.147962,71.666,0.184766,32.01,67.00,642.00
2403,0.184349,46.956,0.0226563,32.48,67.00,642.00
2404,0.146275,49.817,0,32.34,67.00,642.00
2405,0.483359,72.224,0.371484,32.15,67.00,642.00
2406,0.241444,50.092,0.298438,32.30,67.00,642.00
2407,0.729102,68.880,0,32.07,67.00,642.00
2408,0.357347,72.962,0.0140625,32.25,67.00,642.00
2409,0.274329,73.487,0,32.26,67.00,642.00
2410,0.313836,55.528,0,32.26,67.00,642.00
2411,0.18455,58.819,0.0316406,32.45,67.00,642.00
2412,0.439053,60.721,0.539062,32.19,67.00,642.00
2413,0.149276,69.498,0.282813,32.08,67.00,642.00
2414,0.325733,60.238,0.142187,32.04,67.00,642.00
2415,0.298323,74.501,0.205078,32.20,68.00,643.00
2416,0.385343,78.937,0.278125,32.14,68.00,643.00
2417,0.152151,48.400,0.119141,32.36,68.00,643.00
2418,0.152655,43.270,0.0980469,32.49,68.00,643.00
2419,0.224746,69.808,0.166797,32.30,68.00,643.00
2420,0.0919056,42.567,0.0585938,32.43,68.00,643.00
2421,0.232373,66.473,0.226562,32.14,68.00,643.00
2422,0.307474,43.121,0.112891,32.38,68.00,643.00
2423,0.49614,56.274,0.153516,31.77,68.00,643.00
2424,0.141703,26.739,0.015625,32.32,68.00,643.00
2425,0.0959778,56.538,0,32.36,68.00,643.00
2426,0.443652,75.484,0.0601563,32.36,68.00,643.00
2427,0.230539,78.849,0,32.97,68.00,643.00
2428,0.328395,74.399,0.864063,35.76,68.00,643.00
2429,0.292727,79.441,0.353516,35.82,68.00,643.00
2430,0.0380383,43.125,0,36.80,68.00,643.00
2431,0.105253,59.059,0.105078,35.89,68.00,643.00
2432,0.1581,40.999,0.136719,35.80,68.00,643.00
2433,0.350668,74.706,0.0265625,35.00,68.00,643.00
2434,0.158009,65.167,0.0261719,35.16,68.00,643.00
2435,0.223479,71.463,0.0253906,34.95,68.00,643.00
2436,0.0590429,72.600,0,35.16,67.00,642.00
2437,0.235637,70.770,0.0558594,35.37,67.00,642.00
2438,0.141086,38.380,0,35.13,67.00,642.00
2439,0.0412893,42.006,0,34.88,67.00,642.00
2440,0.296152,50.952,0.0765625,35.49,67.00,642.00
2441,0.0808144,25.455,0,35.23,67.00,642.00
2442,0.490973,69.884,0,35.33,67.00,642.00
2443,0.203349,47.538,0,35.40,68.00,642.00
2444,0.221942,56.167,0.00742188,35.05,68.00,642.00
2445,0.590893,54.206,0,35.26,68.00,642.00
2446,0.0981226,67.617,0,35.13,68.00,642.00
2447,0.200448,53.761,0,35.18,68.00,642.00
2448,0.391051,55.373,0.0476563,35.02,68.00,642.00
2449,0.218925,68.342,0,34.90,68.00,642.00
2450,0.202579,42.909,0,35.11,68.00,642.00
2451,0.54473,50.674,0.133203,35.02,68.00,644.00
2452,0.330468,53.362,0.246875,35.11,68.00,644.00
2453,0.237725,80.780,0.217578,35.09,68.00,644.00
2454,0.370937,72.116,0.163672,34.97,68.00,644.00
2455,0.223529,68.620,0.180469,35.05,68.00,644.00
2456,0.173553,37.428,0.221484,34.71,68.00,644.00
2457,0.43681,70.617,0.104688,33.43,68.00,644.00
2458,0.399947,53.082,1.00938,32.88,68.00,645.00
2459,0.833509,74.122,0.0246094,33.43,68.00,645.00
2460,0.193403,45.375,0.463281,33.68,68.00,645.00
2461,0.773982,71.892,0.457813,33.65,68.00,645.00
